time,y,x,spatial_ref,ndvi
2019-03-18 10:16:05,1181505.0,2580015.0,2056,0.20870654
2019-03-18 10:16:29,1181505.0,2580015.0,2056,0.22412734
2019-03-25 10:22:15,1181505.0,2580015.0,2056,
2019-04-03 10:16:02,1181505.0,2580015.0,2056,
2019-04-03 10:16:26,1181505.0,2580015.0,2056,
2019-04-10 10:22:11,1181505.0,2580015.0,2056,0.19973083
2019-04-19 10:15:56,1181505.0,2580015.0,2056,0.24415027
2019-04-19 10:16:20,1181505.0,2580015.0,2056,0.24457552
2019-05-12 10:22:13,1181505.0,2580015.0,2056,
2019-05-21 10:16:32,1181505.0,2580015.0,2056,
2019-06-13 10:22:30,1181505.0,2580015.0,2056,0.4512548
2019-06-29 10:22:35,1181505.0,2580015.0,2056,0.43567032
2019-07-08 10:16:26,1181505.0,2580015.0,2056,0.45353213
2019-07-08 10:16:50,1181505.0,2580015.0,2056,0.40223432
2019-07-24 10:16:30,1181505.0,2580015.0,2056,0.41796544
2019-07-24 10:16:54,1181505.0,2580015.0,2056,0.42561865
2019-07-31 10:22:44,1181505.0,2580015.0,2056,0.39753255
2019-08-09 10:16:36,1181505.0,2580015.0,2056,0.42731404
2019-08-09 10:17:00,1181505.0,2580015.0,2056,0.43293276
2019-08-16 10:22:49,1181505.0,2580015.0,2056,
2019-08-25 10:16:41,1181505.0,2580015.0,2056,0.40380013
2019-08-25 10:17:05,1181505.0,2580015.0,2056,0.41296262
2019-09-01 10:22:53,1181505.0,2580015.0,2056,0.23469287
2019-09-10 10:17:09,1181505.0,2580015.0,2056,
2019-09-17 10:22:58,1181505.0,2580015.0,2056,0.3653088
2019-10-03 10:23:03,1181505.0,2580015.0,2056,0.3578012
2019-10-12 10:16:53,1181505.0,2580015.0,2056,
2019-10-12 10:17:17,1181505.0,2580015.0,2056,
2019-10-28 10:17:18,1181505.0,2580015.0,2056,
2019-11-13 10:17:15,1181505.0,2580015.0,2056,
2019-11-20 10:23:00,1181505.0,2580015.0,2056,
2019-12-06 10:23:00,1181505.0,2580015.0,2056,0.15816246
2019-12-15 10:16:48,1181505.0,2580015.0,2056,0.23152076
2019-12-15 10:17:12,1181505.0,2580015.0,2056,0.25089565
2019-12-31 10:16:43,1181505.0,2580015.0,2056,0.17295395
2019-12-31 10:17:07,1181505.0,2580015.0,2056,0.20114353
2020-01-07 10:22:53,1181505.0,2580015.0,2056,0.09602971
2020-01-16 10:16:40,1181505.0,2580015.0,2056,0.15826158
2020-01-16 10:17:04,1181505.0,2580015.0,2056,0.16839527
2020-02-01 10:16:35,1181505.0,2580015.0,2056,
2020-02-01 10:16:59,1181505.0,2580015.0,2056,
2020-02-08 10:22:44,1181505.0,2580015.0,2056,
2020-02-24 10:22:40,1181505.0,2580015.0,2056,0.17005038
2020-03-04 10:16:26,1181505.0,2580015.0,2056,0.18958932
2020-03-04 10:16:50,1181505.0,2580015.0,2056,0.19629629
2020-03-11 10:22:34,1181505.0,2580015.0,2056,
2020-03-20 10:16:19,1181505.0,2580015.0,2056,0.21101567
2020-03-20 10:16:43,1181505.0,2580015.0,2056,0.21355091
2020-03-27 10:22:26,1181505.0,2580015.0,2056,0.21734762
2020-04-05 10:16:10,1181505.0,2580015.0,2056,0.20916778
2020-04-05 10:16:34,1181505.0,2580015.0,2056,0.21464702
2020-04-12 10:22:18,1181505.0,2580015.0,2056,0.22646825
2020-05-07 10:15:54,1181505.0,2580015.0,2056,0.43357673
2020-05-07 10:16:18,1181505.0,2580015.0,2056,0.43763393
2020-05-23 10:15:57,1181505.0,2580015.0,2056,
2020-05-30 10:22:10,1181505.0,2580015.0,2056,0.42603612
2020-06-08 10:16:05,1181505.0,2580015.0,2056,
2020-06-08 10:16:29,1181505.0,2580015.0,2056,
2020-06-24 10:16:14,1181505.0,2580015.0,2056,0.42441556
